Distance_(pixels),Gray_Value
838,0.054902
839,0.039216
840,0.019608
841,0.027451
842,0.031373
843,0.023529
844,0.000000
845,0.000000
846,0.003922
847,0.027451
848,0.043137
849,0.035294
850,0.031373
851,0.035294
852,0.007843
853,0.007843
854,0.019608
855,0.007843
856,0.031373
857,0.066667
858,0.023529
859,0.007843
860,0.062745
861,0.086275
862,0.058824
863,0.031373
864,0.015686
865,0.003922
866,0.003922
867,0.003922
868,0.007843
869,0.070588
870,0.133333
871,0.129412
872,0.082353
873,0.082353
874,0.105882
875,0.086275
876,0.019608
877,0.000000
878,0.011765
879,0.043137
880,0.070588
881,0.070588
882,0.058824
883,0.039216
884,0.019608
885,0.023529
886,0.019608
887,0.019608
888,0.019608
889,0.015686
890,0.007843
891,0.003922
892,0.015686
893,0.047059
894,0.058824
895,0.039216
896,0.015686
897,0.023529
898,0.019608
899,0.000000
900,0.000000
901,0.007843
902,0.011765
903,0.035294
904,0.078431
905,0.062745
906,0.007843
907,0.000000
908,0.000000
909,0.003922
910,0.007843
911,0.007843
912,0.003922
913,0.011765
914,0.023529
915,0.023529
916,0.070588
917,0.121569
918,0.062745
919,0.039216
920,0.054902
921,0.043137
922,0.027451
923,0.019608
924,0.007843
925,0.011765
926,0.039216
927,0.074510
928,0.039216
929,0.000000
930,0.035294
931,0.086275
932,0.082353
933,0.054902
934,0.027451
935,0.023529
936,0.023529
937,0.015686
938,0.007843
939,0.003922
940,0.050980
941,0.109804
942,0.090196
943,0.039216
944,0.027451
945,0.035294
946,0.011765
947,0.007843
948,0.027451
949,0.023529
950,0.015686
951,0.027451
952,0.047059
953,0.043137
954,0.035294
955,0.023529
956,0.011765
957,0.007843
958,0.007843
959,0.007843
960,0.011765
961,0.050980
962,0.050980
963,0.023529
964,0.031373
965,0.035294
966,0.007843
967,0.000000
968,0.011765
969,0.121569
970,0.196078
971,0.121569
972,0.031373
973,0.023529
974,0.035294
975,0.027451
976,0.011765
977,0.023529
978,0.011765
979,0.011765
980,0.019608
981,0.019608
982,0.023529
983,0.000000
984,0.000000
985,0.023529
986,0.031373
987,0.031373
988,0.035294
989,0.109804
990,0.117647
991,0.039216
992,0.000000
993,0.027451
994,0.101961
995,0.109804
996,0.035294
997,0.074510
998,0.074510
999,0.027451
1000,0.086275
1001,0.082353
1002,0.035294
1003,0.035294
1004,0.027451
1005,0.078431
1006,0.062745
1007,0.023529
1008,0.043137
1009,0.039216
1010,0.007843
1011,0.000000
1012,0.000000
1013,0.015686
1014,0.019608
1015,0.011765
1016,0.011765
1017,0.023529
1018,0.023529
1019,0.003922
1020,0.000000
1021,0.003922
1022,0.023529
1023,0.023529
1024,0.011765
1025,0.000000
1026,0.000000
1027,0.007843
1028,0.015686
1029,0.007843
1030,0.027451
1031,0.054902
1032,0.054902
1033,0.035294
1034,0.003922
1035,0.015686
1036,0.031373
1037,0.027451
1038,0.031373
1039,0.035294
1040,0.035294
1041,0.035294
1042,0.031373
1043,0.000000
1044,0.000000
1045,0.011765
1046,0.007843
1047,0.011765
1048,0.023529
1049,0.019608
1050,0.007843
1051,0.011765
1052,0.039216
1053,0.054902
1054,0.023529
1055,0.047059
1056,0.090196
1057,0.090196
1058,0.074510
1059,0.062745
1060,0.043137
1061,0.019608
1062,0.015686
1063,0.003922
1064,0.007843
1065,0.035294
1066,0.023529
1067,0.035294
1068,0.054902
1069,0.054902
1070,0.043137
1071,0.023529
1072,0.019608
1073,0.015686
1074,0.019608
1075,0.047059
1076,0.035294
1077,0.070588
1078,0.133333
1079,0.117647
1080,0.070588
1081,0.047059
1082,0.019608
1083,0.007843
1084,0.015686
1085,0.035294
1086,0.035294
1087,0.031373
1088,0.035294
1089,0.039216
1090,0.066667
1091,0.050980
1092,0.011765
1093,0.031373
1094,0.078431
1095,0.062745
1096,0.027451
1097,0.015686
1098,0.011765
1099,0.019608
1100,0.019608
1101,0.007843
1102,0.003922
1103,0.007843
1104,0.003922
1105,0.015686
1106,0.031373
1107,0.011765
1108,0.000000
1109,0.000000
1110,0.011765
1111,0.011765
1112,0.007843
1113,0.000000
1114,0.000000
1115,0.000000
1116,0.003922
1117,0.039216
1118,0.082353
1119,0.078431
1120,0.035294
1121,0.031373
1122,0.027451
1123,0.011765
1124,0.003922
1125,0.019608
1126,0.043137
1127,0.074510
1128,0.090196
1129,0.047059
1130,0.023529
1131,0.023529
1132,0.015686
1133,0.011765
1134,0.054902
1135,0.070588
1136,0.027451
1137,0.000000
1138,0.035294
1139,0.058824
1140,0.043137
1141,0.039216
1142,0.050980
1143,0.066667
1144,0.090196
1145,0.058824
1146,0.023529
1147,0.066667
1148,0.078431
1149,0.015686
1150,0.000000
1151,0.023529
1152,0.023529
1153,0.003922
1154,0.000000
1155,0.011765
1156,0.066667
1157,0.086275
1158,0.035294
1159,0.035294
1160,0.039216
1161,0.027451
1162,0.054902
1163,0.090196
1164,0.031373
1165,0.007843
1166,0.031373
1167,0.023529
1168,0.011765
1169,0.011765
1170,0.003922
1171,0.031373
1172,0.043137
1173,0.023529
1174,0.007843
1175,0.023529
1176,0.035294
1177,0.011765
1178,0.050980
1179,0.133333
1180,0.090196
1181,0.027451
1182,0.015686
1183,0.007843
1184,0.000000
1185,0.011765
1186,0.050980
1187,0.058824
1188,0.023529
1189,0.007843
1190,0.011765
1191,0.007843
1192,0.015686
1193,0.050980
1194,0.082353
1195,0.062745
1196,0.031373
1197,0.035294
1198,0.050980
1199,0.050980
1200,0.023529
1201,0.011765
1202,0.003922
1203,0.019608
1204,0.039216
1205,0.035294
1206,0.027451
1207,0.011765
1208,0.000000
1209,0.031373
1210,0.066667
1211,0.066667
1212,0.035294
1213,0.015686
1214,0.000000
1215,0.000000
1216,0.000000
1217,0.023529
1218,0.027451
1219,0.027451
1220,0.027451
1221,0.023529
1222,0.015686
1223,0.027451
1224,0.047059
1225,0.047059
1226,0.023529
1227,0.007843
1228,0.015686
1229,0.023529
1230,0.019608
1231,0.019608
1232,0.023529
1233,0.011765
